# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_OH	rdf__wat_OH	finiterdf__wat_Na	rdf__wat_Na	finiterdf__wat_B	rdf__wat_B	finiterdf__wat_H2	rdf__wat_H2	finiterdf__OH_OH	rdf__OH_OH	finiterdf__OH_Na	rdf__OH_Na	finiterdf__OH_B	rdf__OH_B	finiterdf__OH_H2	rdf__OH_H2	finiterdf__Na_Na	rdf__Na_Na	finiterdf__Na_B	rdf__Na_B	finiterdf__Na_H2	rdf__Na_H2	finiterdf__B_B	rdf__B_B	finiterdf__B_H2	rdf__B_H2	finiterdf__H2_H2	rdf__H2_H2	
14.3587 0.999529	0.999643	1.00132	1.00077	1.0009	1.00056	1.00049	0.999989	1.00015	0.999152	0.99327	0.999283	1.00074	1.00526	0.992526	0.998589	1.00994	1.00706	0.992905	0.999261	1.00066	1.00514	0.999429	0.993313	0.992889	0.998907	1.00353	1.00067	0.521171	1.07175	
14.37 0.999411	0.999524	1.00131	1.00076	1.00086	1.00051	1.0004	0.999896	0.998925	0.99792	0.992973	0.998983	1.00119	1.00572	0.989957	0.995999	1.00267	0.999819	0.991482	0.997826	1.00306	1.00756	0.997388	0.991272	0.992633	0.998648	0.999719	0.996864	0.517552	1.06441	
14.3814 0.999509	0.999622	1.00117	1.00062	1.00063	1.00028	1.0003	0.999792	1.00035	0.999339	0.993136	0.999145	1.00201	1.00655	0.990919	0.996962	1.00262	0.999766	0.992829	0.99918	1.00334	1.00785	0.9998	0.99366	0.994331	1.00036	1.00197	0.99911	0.564221	1.16066	
14.3927 0.99944	0.999553	1.00152	1.00097	1.00136	1.00102	1.00033	0.999821	1.00122	1.00022	0.993345	0.999355	1.00118	1.00573	0.992094	0.998141	1.00087	0.998022	0.994839	1.00121	1.00432	1.00884	1.01202	1.00581	0.99451	1.00054	1.00504	1.00218	0.596798	1.22808	
14.404 0.999642	0.999754	1.00156	1.00101	1.00063	1.00028	1.00021	0.999704	0.998296	0.997287	0.993433	0.999442	1.00089	1.00544	0.992154	0.9982	1.00046	0.997606	0.995414	1.00179	1.00229	1.00682	1.00738	1.00121	0.995021	1.00105	0.997843	0.994988	0.565231	1.16339	
14.4153 0.999501	0.999613	1.00134	1.00079	1.00091	1.00056	0.999399	0.998891	1.00155	1.00053	0.993232	0.999239	1.00005	1.0046	0.990637	0.996668	1.00168	0.998822	0.995383	1.00176	1.00322	1.00777	0.98531	0.97924	0.996218	1.00226	1.01084	1.00796	0.561563	1.15611	
14.4267 0.999272	0.999383	1.00104	1.00049	1.00109	1.00075	1.0004	0.999887	0.999188	0.998176	0.993395	0.999401	1.00062	1.00518	0.992115	0.998153	1.0018	0.998944	0.99074	0.997081	1.00339	1.00795	0.996202	0.99005	0.994807	1.00084	1.00766	1.0048	0.541252	1.11448	
14.438 0.999364	0.999474	1.00123	1.00069	1.00069	1.00035	1.00057	1.00006	1.00179	1.00078	0.992929	0.998931	1.00031	1.00488	0.991048	0.997075	1.00173	0.998872	0.993254	0.99961	1.00534	1.00992	0.995563	0.9894	0.994037	1.00007	1.00711	1.00425	0.545946	1.12435	
14.4493 0.99966	0.999769	1.00142	1.00087	1.00109	1.00075	0.999706	0.999197	0.997733	0.99672	0.992833	0.998833	1.00123	1.00581	0.991042	0.997064	1.00513	1.00227	0.995432	1.0018	1.00127	1.00584	0.991287	0.985129	0.991784	0.997798	1.00492	1.00207	0.547857	1.12849	
14.4607 0.999541	0.99965	1.00127	1.00073	1.00072	1.00038	1.00016	0.999647	0.999002	0.997985	0.99319	0.999191	1.0002	1.00479	0.99133	0.997351	1.0035	1.00063	0.994892	1.00126	1.0048	1.0094	1.00135	0.99512	0.993873	0.999899	0.990195	0.987371	0.585676	1.20676	
14.472 0.999564	0.999672	1.0011	1.00056	1.00044	1.0001	0.999829	0.999318	1.00005	0.999028	0.992535	0.99853	0.999885	1.00448	0.990561	0.996572	1.00318	1.00032	0.993994	1.00036	1.003	1.0076	1.00075	0.994519	0.991148	0.997153	0.991301	0.988457	0.548901	1.13121	
14.4833 0.999516	0.999624	1.00138	1.00084	1.0005	1.00016	0.999894	0.999382	1.00192	1.0009	0.992667	0.998661	0.999018	1.00361	0.990345	0.996349	1.00622	1.00336	0.990868	0.997209	1.0017	1.00631	1.00903	1.00275	0.991578	0.997582	0.999441	0.996569	0.545289	1.12397	
14.4946 0.999585	0.999692	1.00117	1.00063	1.00071	1.00037	0.99957	0.999056	0.999743	0.998722	0.992037	0.998024	1.00156	1.00617	0.990499	0.996499	1.00452	1.00167	0.997033	1.00342	1.0043	1.00893	1.00781	1.00154	0.992126	0.998131	1.00995	1.00706	0.475695	0.980491	
14.506 0.999468	0.999575	1.00129	1.00075	1.00052	1.00018	0.999829	0.999315	0.998352	0.997329	0.992501	0.998489	1.00042	1.00503	0.989847	0.995836	0.999347	0.996498	0.99362	0.999984	1.00168	1.00631	1.00156	0.99532	0.993962	0.999978	1.00618	1.00331	0.546332	1.1263	
14.5173 0.999658	0.999764	1.00124	1.0007	1.00107	1.00074	1.00027	0.999751	0.999232	0.998205	0.992552	0.998537	1.00064	1.00526	0.99061	0.996599	1.00415	1.00129	0.995461	1.00184	1.00185	1.00649	0.992635	0.986433	0.993149	0.999158	1.0106	1.00773	0.523551	1.07946	
14.5286 0.999856	0.999963	1.00082	1.00029	1.00032	0.999978	0.99961	0.999093	0.997348	0.996318	0.99325	0.999239	1.00122	1.00586	0.991687	0.997679	1.00435	1.0015	0.996387	1.00278	1.00326	1.00792	0.993977	0.987748	0.995452	1.00148	1.01232	1.00946	0.517261	1.0666	
14.54 0.999668	0.999774	1.00109	1.00055	1.00091	1.00058	0.999992	0.999475	1.00231	1.00128	0.992694	0.998677	1.00035	1.00499	0.989674	0.995648	1.00074	0.997889	0.994337	1.00071	1.00379	1.00846	0.984484	0.978283	0.993943	0.99996	1.00832	1.00547	0.486397	1.00296	
14.5513 0.999773	0.999879	1.00116	1.00062	1.00075	1.00042	1.00039	0.999874	0.998948	0.997915	0.992266	0.998244	1.00001	1.00465	0.989933	0.995902	1.00717	1.0043	0.993313	0.999683	1.0024	1.00708	0.998917	0.992614	0.992583	0.998589	0.992956	0.990136	0.526565	1.08593	
14.5626 0.999567	0.999673	1.00106	1.00052	1.00025	0.999911	1.00028	0.999759	1.00028	0.999244	0.992734	0.998713	1.00041	1.00507	0.990626	0.996594	1.00842	1.00557	0.99469	1.00107	1.00205	1.00673	1.00735	1.001	0.994025	1.00004	1.0015	0.998654	0.604744	1.24763	
14.5739 0.999773	0.999878	1.00128	1.00074	1.00086	1.00053	1.00013	0.999617	0.999296	0.998259	0.99338	0.999362	1.00129	1.00596	0.992009	0.997983	1.00455	1.00171	0.994111	1.00049	1.00364	1.00835	1.00458	0.998238	0.99448	1.0005	1.00166	0.998808	0.497731	1.02689	
14.5853 0.999604	0.999709	1.0013	1.00076	1.0005	1.00017	0.999947	0.999428	0.997658	0.996617	0.991402	0.997368	1.00036	1.00503	0.989611	0.995563	0.999033	0.996198	0.992157	0.99852	1.00428	1.009	1.00141	0.995081	0.994929	1.00095	0.998291	0.995445	0.553986	1.1432	
14.5966 0.999714	0.999819	1.0012	1.00066	1.00069	1.00036	1.00018	0.999662	0.995717	0.99467	0.993195	0.999171	1.00007	1.00475	0.990625	0.996578	0.999554	0.996712	0.994029	1.0004	1.00204	1.00676	0.992374	0.986082	0.994508	1.00053	1.00026	0.997401	0.553126	1.14168	
14.6079 0.99971	0.999815	1.00118	1.00065	1.00082	1.00048	0.999876	0.999355	1.00181	1.00076	0.992989	0.998961	1.00141	1.0061	0.989177	0.995114	1.00234	0.999491	0.992528	0.998892	1.00188	1.00662	1.00552	0.999148	0.992502	0.998509	1.00111	0.998252	0.471053	0.972231	
14.6193 0.999766	0.99987	1.00138	1.00085	1.00034	1	0.999765	0.999244	0.998528	0.997476	0.992946	0.998917	1.00125	1.00595	0.990796	0.996737	1.00713	1.00428	0.995733	1.00212	1.00267	1.00742	1.00076	0.994408	0.993779	0.999793	1.00807	1.0052	0.578443	1.19424	
14.6306 0.999668	0.999772	1.00126	1.00073	1.00037	1.00004	1.00021	0.999687	0.998083	0.997027	0.992314	0.998279	0.999718	1.00442	0.990041	0.995972	1.0105	1.00764	0.995247	1.00163	1.00325	1.00801	0.995365	0.989029	0.990423	0.996411	1.00881	1.00594	0.483089	0.997367	
14.6419 0.999854	0.999958	1.00112	1.00059	1.00077	1.00044	0.99979	0.999267	1.00218	1.00112	0.992375	0.998337	1.00133	1.00605	0.991164	0.997098	1.00006	0.997234	0.995578	1.00197	1.00532	1.01011	1.00381	0.997411	0.992558	0.998557	0.99647	0.99363	0.565876	1.16859	
14.6532 0.999539	0.999642	1.00113	1.0006	1.00069	1.00036	0.999917	0.999392	1.00117	1.00011	0.992471	0.998432	1.00122	1.00594	0.991262	0.997192	1.0066	1.00376	0.99446	1.00085	1.0022	1.00699	1.00689	1.00047	0.996002	1.00203	1.00704	1.00417	0.535406	1.10585	
14.6646 0.999815	0.999918	1.00103	1.0005	1.0006	1.00027	0.999798	0.999273	0.998298	0.997239	0.991145	0.997093	1.00162	1.00636	0.990585	0.996505	1.00006	0.997232	0.994678	1.00107	1.00089	1.00568	1.00329	0.996898	0.994372	1.00039	0.995583	0.99274	0.529206	1.0932	
14.6759 0.999872	0.999975	1.00104	1.00051	1.0006	1.00027	0.999775	0.999249	0.998799	0.997736	0.993441	0.999402	1.00012	1.00486	0.991456	0.997378	1.00845	1.00561	0.993253	0.999633	1.00361	1.00842	1.00751	1.00109	0.990497	0.996482	0.997672	0.994816	0.501568	1.03617	
14.6872 0.99972	0.999822	1.00113	1.0006	1.00101	1.00068	0.999608	0.99908	0.999436	0.998369	0.992408	0.99836	0.999538	1.00428	0.991718	0.997638	1.00556	1.00273	0.994789	1.00118	1.00194	1.00675	1.00709	1.00068	0.993959	0.999964	1.00154	0.99867	0.559711	1.15656	
14.6986 0.999697	0.999799	1.0011	1.00058	1.00045	1.00012	0.999424	0.998894	0.999928	0.998859	0.991724	0.997669	0.9999	1.00465	0.990232	0.996136	1.00643	1.00361	0.991221	0.997585	1.00233	1.00716	1.0206	1.01411	0.992105	0.998096	1.00094	0.998066	0.556175	1.14953	
14.7099 0.999634	0.999736	1.00119	1.00066	1.00027	0.999941	0.999851	0.99932	0.998986	0.997916	0.992626	0.998574	1.00013	1.00489	0.99209	0.998003	1.00155	0.998731	0.991482	0.997845	1.00297	1.00781	0.995688	0.989349	0.990097	0.99607	0.999841	0.996969	0.507262	1.04851	
14.7212 0.999696	0.999798	1.00107	1.00055	1.00009	0.999758	0.999785	0.999253	1.00073	0.99966	0.99262	0.998565	1.00067	1.00544	0.992737	0.998651	1.00064	0.997819	0.992348	0.998714	1.00379	1.00866	1.00867	1.00225	0.99407	1.00007	0.99386	0.990991	0.578456	1.19604	
14.7325 0.999761	0.999863	1.00121	1.00069	1.00123	1.0009	0.999781	0.999248	0.998564	0.99749	0.992527	0.998469	0.999337	1.00411	0.990311	0.996204	1.00474	1.00192	0.992235	0.998599	1.00166	1.00652	1.01146	1.00503	0.989906	0.995871	0.996176	0.99329	0.606844	1.25524	
14.7439 0.999742	0.999843	1.00089	1.00037	1.00047	1.00014	1.00035	0.999817	1.00247	1.00139	0.991728	0.997661	1.00022	1.005	0.990979	0.996871	1.00387	1.00105	0.990824	0.997174	1.00075	1.00562	1.00798	1.00158	0.993602	0.999589	1.00971	1.00679	0.478351	0.989442	
14.7552 0.99968	0.99978	1.00123	1.00071	1.0003	0.999975	1	0.999469	0.999409	0.998332	0.991872	0.997803	0.999037	1.00382	0.990398	0.996281	1.00292	1.0001	0.996485	1.00288	1.00447	1.00937	0.996608	0.990262	0.9933	0.999284	1.0001	0.997206	0.554567	1.14736	
14.7665 0.999766	0.999867	1.00109	1.00057	1.00041	1.00008	0.999645	0.999109	1.00034	0.999264	0.992256	0.998186	1.00093	1.00573	0.990233	0.996109	1.00367	1.00085	0.988429	0.99476	1.00323	1.00814	1.01201	1.00557	0.991231	0.997198	1.00494	1.00204	0.545768	1.12939	
14.7779 0.999653	0.999753	1.00122	1.0007	1.00108	1.00075	0.999673	0.999136	1.00174	1.00066	0.992501	0.998431	1.00076	1.00557	0.991688	0.997568	0.998919	0.996107	0.99116	0.997504	1.00101	1.00591	0.988852	0.982537	0.993729	0.999711	0.998453	0.995563	0.499962	1.03466	
14.7892 0.999646	0.999746	1.00105	1.00053	1.00049	1.00016	1.00012	0.999578	0.998458	0.997378	0.992396	0.998322	1.00074	1.00556	0.991379	0.997253	0.99679	0.993975	0.99166	0.998005	1.00386	1.00879	1.00289	0.996481	0.991718	0.997684	1.0072	1.00429	0.57051	1.181	
14.8005 0.999693	0.999792	1.00099	1.00047	1.00057	1.00024	0.999868	0.99933	0.999628	0.998545	0.991903	0.997823	0.999775	1.0046	0.990576	0.99644	1.00524	1.0024	0.989549	0.995874	1.00162	1.00655	1.00966	1.00321	0.994086	1.00007	1.00463	1.00173	0.532716	1.10294	
14.8118 0.999856	0.999956	1.0013	1.00078	1.00047	1.00014	0.999811	0.999271	0.996398	0.995311	0.991669	0.997583	0.999266	1.00409	0.990712	0.996571	1.00453	1.0017	0.99038	0.996705	1.00252	1.00747	0.988464	0.982122	0.988596	0.994535	1.00782	1.00492	0.537167	1.11236	
14.8232 0.999728	0.999827	1.00104	1.00052	0.999862	0.999534	1.0002	0.999664	1.00126	1.00017	0.991935	0.997848	1.00002	1.00486	0.989683	0.995529	0.998931	0.99611	0.994919	1.00127	1.00115	1.00611	0.992212	0.985824	0.992712	0.998673	1.00721	1.00432	0.502168	1.03995	
14.8345 0.999757	0.999855	1.00092	1.00041	0.999987	0.999659	1.00028	0.99974	1.00094	0.999851	0.991989	0.997898	0.999884	1.00473	0.991041	0.99689	1.00731	1.00447	0.99313	0.999473	1.00182	1.00679	1.00844	1.00195	0.993955	0.999923	0.991864	0.988999	0.511902	1.06021	
14.8458 0.999783	0.999881	1.00097	1.00046	1.00087	1.00054	1.00038	0.999837	0.995425	0.994329	0.992414	0.998323	0.99909	1.00394	0.991377	0.997224	1.00389	1.00107	0.993776	1.00012	1.00183	1.00681	0.999574	0.99313	0.992345	0.998301	1.00307	1.00017	0.558301	1.15661	
14.8572 0.999857	0.999956	1.00108	1.00056	0.999447	0.999119	1.0006	1.00006	1.00149	1.00039	0.992426	0.998332	1.00092	1.00579	0.990962	0.996801	1.00915	1.00632	0.991137	0.997464	1.00037	1.00535	1.00425	0.997776	0.994605	1.00058	0.999455	0.996563	0.50249	1.04106	
14.8685 0.999898	0.999996	1.00099	1.00048	0.999939	0.99961	1.00037	0.999829	1.00029	0.999184	0.991187	0.997081	1.00129	1.00617	0.990796	0.996628	1.00035	0.997543	0.990337	0.996653	1.00478	1.0098	1.00345	0.996972	0.989538	0.995471	0.994642	0.991751	0.556601	1.15346	
14.8798 0.999706	0.999804	1.00101	1.0005	1.0002	0.999872	1	0.999461	0.998562	0.997458	0.991839	0.997733	0.999911	1.00479	0.991148	0.996977	1.00475	1.00193	0.992516	0.998844	1.00069	1.0057	1.00985	1.00333	0.989653	0.995579	0.996414	0.993507	0.563581	1.16825	
14.8911 0.999934	1.00003	1.0008	1.00029	0.999329	0.998998	1.00029	0.999751	0.998056	0.996948	0.991604	0.997493	1.0003	1.00519	0.990842	0.996664	0.999494	0.996684	0.992354	0.998679	1.00277	1.0078	1.00267	0.996193	0.991664	0.997599	1.01396	1.01101	0.502804	1.04233	
14.9025 0.999907	1.00001	1.00095	1.00044	0.999778	0.999446	1.00031	0.999771	1.00051	0.9994	0.992083	0.997971	0.99963	1.00452	0.990835	0.996652	0.99954	0.996725	0.99334	0.99967	1.00242	1.00747	1.00678	1.00028	0.994072	1.00002	1.0048	1.00189	0.541059	1.12186	
14.9138 0.999737	0.999835	1.00087	1.00036	0.999784	0.999451	1.00036	0.999816	1.00258	1.00146	0.992376	0.998263	0.999602	1.0045	0.992068	0.997888	1.00622	1.00339	0.993991	1.00033	1.00431	1.00938	1.00621	0.999715	0.995587	1.00155	1.00015	0.997249	0.599975	1.24453	
14.9251 0.999668	0.999766	1.00119	1.00068	0.999699	0.999365	1.00001	0.999465	0.999455	0.998344	0.992123	0.998005	0.99916	1.00407	0.991965	0.997781	1.00965	1.00683	0.991458	0.997773	1.00266	1.00774	0.99556	0.989114	0.993325	0.999271	0.999353	0.996448	0.580911	1.2054	
14.9364 0.999671	0.999769	1.00067	1.00016	0.999362	0.999026	1.00114	1.00059	1.00021	0.999097	0.990784	0.996653	0.999714	1.00463	0.990904	0.996708	1.00485	1.00204	0.990164	0.996465	1.00159	1.00667	1.00455	0.998045	0.991066	0.996993	0.992611	0.989709	0.53601	1.11244	
14.9478 0.999719	0.999816	1.00102	1.00052	1.00003	0.999694	1.00035	0.999807	0.998426	0.99731	0.991567	0.997436	0.998917	1.00384	0.99136	0.997162	1.00299	1.00019	0.991076	0.997378	1.00193	1.00702	0.999869	0.993382	0.994924	1.00088	1.00834	1.0054	0.496416	1.03032	
14.9591 0.999796	0.999893	1.00101	1.00051	1.00009	0.999757	1.00002	0.999477	0.998851	0.99773	0.991889	0.997757	0.99986	1.00479	0.991201	0.996997	1.00562	1.00282	0.991781	0.998085	1.00257	1.00768	0.996826	0.990342	0.992004	0.997935	0.99391	0.990997	0.482756	1.00197	
14.9704 0.99982	0.999916	1.00069	1.00019	1.00019	0.999849	1.00053	0.999984	0.998646	0.997522	0.992436	0.998304	0.999301	1.00424	0.992577	0.998379	0.999829	0.997033	0.989662	0.995945	1.00351	1.00864	1.00191	0.99538	0.989574	0.995482	1.0042	1.00126	0.538735	1.11838	
14.9818 0.999824	0.999921	1.00079	1.00028	0.999991	0.999654	1.00043	0.99989	1.00051	0.999386	0.991467	0.997325	0.999017	1.00396	0.992204	0.997999	1.00475	1.00195	0.989508	0.995783	1.00077	1.0059	1.00173	0.995193	0.991478	0.997393	1.0033	1.00036	0.53792	1.11691	
14.9931 0.999855	0.999951	1.00103	1.00053	1.00025	0.999916	1.00017	0.999622	1.00447	1.00335	0.991824	0.99768	0.998554	1.0035	0.992296	0.998089	1.0027	0.999898	0.987339	0.99359	1.00289	1.00804	1.01316	1.00656	0.992222	0.998139	1.01249	1.00954	0.531968	1.10475	
15.0044 0.999934	1.00003	1.00073	1.00022	1.00013	0.999787	1.00039	0.999845	0.997399	0.996275	0.991827	0.997679	0.999393	1.00435	0.991484	0.997267	1.00857	1.00577	0.992382	0.998663	1.00088	1.00603	1.00222	0.995687	0.990471	0.996371	1.0084	1.00547	0.585051	1.21543	
15.0157 0.999682	0.999778	1.00079	1.00029	0.999566	0.999227	1.00044	0.99989	0.996182	0.99505	0.991687	0.997534	0.999214	1.00418	0.99136	0.997138	1.00339	1.0006	0.993163	0.999447	1.00056	1.00572	1.00488	0.998331	0.991528	0.99743	1.01001	1.00709	0.535488	1.11268	
15.0271 0.999901	0.999997	1.00101	1.0005	1.0001	0.999757	1.0007	1.00016	1.00232	1.00118	0.991708	0.997551	0.998635	1.0036	0.991336	0.99711	1.00362	1.00083	0.993884	1.00017	1.00188	1.00705	1.01351	1.00691	0.994691	1.00061	0.994035	0.991147	0.603755	1.25508	
15.0384 0.999804	0.9999	1.00059	1.00009	0.999641	0.9993	1.00037	0.999825	0.999678	0.998542	0.991476	0.997313	0.999101	1.00408	0.991469	0.997238	1.00804	1.00525	0.992037	0.998311	1.00152	1.00671	1.00238	0.995847	0.993259	0.999171	1.00503	1.00211	0.592628	1.23245	
15.0497 0.999885	0.999981	1.0008	1.0003	1.00009	0.999753	0.999776	0.999229	1.00038	0.99924	0.991613	0.997446	1.00041	1.0054	0.99023	0.995985	1.00374	1.00096	0.991219	0.997484	1.0021	1.0073	1.00861	1.00205	0.991156	0.99705	1.01197	1.00905	0.505016	1.05034	
15.0611 1	1.0001	1.00047	0.999966	1.00011	0.999766	1.00017	0.99962	1.00222	1.00108	0.991301	0.997127	0.998356	1.00334	0.992126	0.997889	1.00111	0.998333	0.992691	0.998964	1.00253	1.00774	1.00153	0.995003	0.992907	0.99881	1.01309	1.01018	0.552645	1.14969	
15.0724 0.999796	0.999892	1.00053	1.00002	1	0.999659	1.0001	0.999554	1.00047	0.999335	0.992174	0.998002	0.998661	1.00366	0.991276	0.997029	1.00483	1.00205	0.989193	0.995436	1.00049	1.00571	0.992682	0.986186	0.990547	0.996429	0.990892	0.98803	0.633188	1.31798	
15.0837 0.99969	0.999785	1.00071	1.00021	0.999996	0.999653	1.00015	0.999605	1.00313	1.00199	0.992034	0.997858	0.999546	1.00455	0.991901	0.997653	0.996516	0.993746	0.989415	0.995651	1.00286	1.0081	1.00215	0.995581	0.990825	0.996704	1.00967	1.00677	0.550986	1.14717	
15.095 0.999634	0.999729	1.00096	1.00046	0.99947	0.999126	1.00041	0.999857	1.00016	0.999028	0.991366	0.997181	0.998527	1.00354	0.992459	0.998211	1.00212	0.999335	0.990379	0.996615	1.00219	1.00744	1.01144	1.00482	0.991926	0.997807	1.00431	1.00142	0.504524	1.05053	
15.1064 0.999836	0.999931	1.00049	0.999991	0.999871	0.999526	1.00007	0.999518	1.00202	1.00089	0.991482	0.997293	0.998773	1.00379	0.991728	0.997471	1.0035	1.00071	0.99153	0.99777	1.00036	1.00561	0.999893	0.993339	0.987988	0.993834	1.00543	1.00254	0.506299	1.05433	
15.1177 0.999716	0.99981	1.00063	1.00014	0.999932	0.999586	1.00067	1.00012	1.00124	1.00011	0.99144	0.997246	0.998621	1.00364	0.991	0.996733	1.00405	1.00126	0.99158	0.997817	1.00203	1.0073	1.0064	0.999803	0.989652	0.995501	1.00855	1.00567	0.573788	1.19528	
15.129 0.999798	0.999892	1.00068	1.00018	0.999713	0.999365	1.00041	0.999864	0.999035	0.997899	0.992168	0.997974	0.998359	1.00339	0.99124	0.996969	0.998583	0.995802	0.991228	0.997458	1.00159	1.00688	0.996433	0.989884	0.992679	0.998543	0.997835	0.994972	0.60574	1.26243	
15.1404 0.999863	0.999957	1.00088	1.00038	0.99901	0.998661	1.00068	1.00013	0.997891	0.99675	0.990826	0.996618	1.00037	1.00542	0.991018	0.99674	1.00174	0.998953	0.991373	0.9976	1.00443	1.00974	1.01375	1.0071	0.993295	0.999162	1.01132	1.00844	0.53931	1.12423	
15.1517 0.999834	0.999928	1.00044	0.999941	0.999428	0.999077	1.00003	0.999478	1.00485	1.00371	0.991312	0.997102	0.999376	1.00443	0.991469	0.997189	1.00061	0.997816	0.991189	0.99741	1.00376	1.00909	1.01648	1.00982	0.993164	0.999028	0.989914	0.987066	0.581283	1.21218	
15.163 0.999899	0.999993	1.00067	1.00017	0.999455	0.999103	1.00056	1.00001	1.00201	1.00088	0.99168	0.997467	0.999002	1.00406	0.991195	0.996908	1.00043	0.997632	0.990695	0.996907	1.00101	1.00634	0.999463	0.992911	0.989444	0.995277	1.00686	1.00397	0.562826	1.17406	
15.1743 0.999997	1.00009	1.00056	1.00006	0.999459	0.999104	1.00041	0.99986	0.999196	0.998059	0.991327	0.997107	0.999591	1.00466	0.991754	0.997465	1.00357	1.00077	0.988755	0.994946	1.00218	1.00752	0.996531	0.98998	0.991477	0.997318	1.01563	1.01273	0.536897	1.12021	
15.1857 0.999898	0.999992	1.00065	1.00015	0.999778	0.999423	0.999792	0.99924	1.00032	0.999176	0.990998	0.996771	0.998609	1.00368	0.992131	0.99784	1.00714	1.00434	0.99106	0.997261	0.999984	1.00533	1.01156	1.00492	0.991156	0.99699	1.00108	0.998222	0.536097	1.11878	
15.197 0.999838	0.999932	1.00056	1.00006	0.99972	0.999364	1.00053	0.999977	0.999508	0.998366	0.991303	0.997072	1.00026	1.00534	0.992251	0.997958	1.00087	0.998077	0.990952	0.997147	1.00169	1.00705	1.01464	1.00799	0.990441	0.996263	0.99157	0.988723	0.50278	1.04934	
15.2083 0.999968	1.00006	1.00052	1.00002	0.999762	0.999404	1.00019	0.999635	1.00071	0.999563	0.991203	0.996966	0.999651	1.00474	0.991946	0.997647	1.00476	1.00196	0.98996	0.996141	0.999556	1.00492	1.01382	1.00719	0.991861	0.997688	1.00226	0.999379	0.48205	1.00609	
15.2197 0.999911	1.00001	1.00064	1.00014	0.999314	0.998955	1.00078	1.00023	0.999804	0.998659	0.991572	0.997333	0.998437	1.00353	0.992327	0.998027	0.998988	0.996198	0.993861	1.00007	1.00061	1.00599	1.00705	1.00046	0.989393	0.995196	1.0028	0.999918	0.541187	1.12978	
15.231 0.999624	0.999718	1.00062	1.00012	0.999712	0.999351	1.00096	1.0004	1.00023	0.999077	0.991796	0.997554	0.997978	1.00307	0.991526	0.997215	1.00558	1.00278	0.989076	0.995244	0.999072	1.00445	1.00818	1.00159	0.988277	0.994063	0.992776	0.989906	0.555324	1.15963	
15.2423 1.00001	1.0001	1.00027	0.99977	0.999433	0.99907	1.00036	0.999811	0.999699	0.998549	0.991789	0.997542	0.999715	1.00483	0.990588	0.996266	1.00392	1.00112	0.993835	1.00003	0.999507	1.0049	1.00221	0.995658	0.990114	0.995903	0.995675	0.992784	0.472443	0.986534	
15.2536 0.999765	0.999859	1.00062	1.00012	0.999285	0.99892	1.00056	1	0.99854	0.997386	0.99058	0.996319	0.999656	1.00478	0.992133	0.997815	1.00486	1.00207	0.988957	0.995115	1.00199	1.00741	1.00896	1.00236	0.994767	1.00059	1.00215	0.99924	0.526364	1.09933	
15.265 0.999914	1.00001	1.00068	1.00018	0.999515	0.999149	1.00003	0.999476	1.0017	1.00054	0.990894	0.996628	0.997761	1.00288	0.992021	0.997699	1.00381	1.00102	0.994094	1.00028	1.00046	1.00588	0.999884	0.993335	0.992428	0.998228	1.02229	1.01935	0.580125	1.21209	
15.2763 0.999889	0.999982	1.00058	1.00009	0.999374	0.999007	1.00089	1.00034	0.999372	0.998216	0.99216	0.997898	0.999774	1.00491	0.991715	0.997386	1.00504	1.00225	0.992946	0.999128	1.00162	1.00706	1.01578	1.00914	0.987618	0.993379	1.00794	1.00505	0.60897	1.273	
15.2876 0.999992	1.00009	1.00042	0.999924	0.999666	0.999297	1.00071	1.00016	0.999182	0.998022	0.991623	0.997353	0.998054	1.00319	0.991824	0.997491	1.0019	0.999118	0.991407	0.997575	1.00088	1.00633	0.990239	0.983741	0.993761	0.999556	1.01725	1.01436	0.575934	1.20439	
15.299 0.999859	0.999953	1.00043	0.999935	0.998827	0.998456	1.00069	1.00014	0.999705	0.998541	0.991003	0.996723	0.999109	1.00426	0.991849	0.997512	1.00667	1.00388	0.989263	0.995408	0.999938	1.00539	0.996452	0.989894	0.989486	0.995248	1.01012	1.00727	0.491164	1.02717	
15.3103 0.999782	0.999876	1.00056	1.00006	0.999841	0.999468	1.00119	1.00064	1.00087	0.999705	0.990643	0.996355	0.998169	1.00332	0.992153	0.997813	1.00315	1.00037	0.987874	0.993999	1.00142	1.00689	1.01241	1.00576	0.990051	0.995808	1.00484	1.00201	0.549586	1.14967	
